data_Date,ID,District,Cases,Deaths,Recovered
2020-03-07,27,Kathmandu,1,0,1
2020-03-07,24,Kavrepalanchowk,0,0,0
2020-03-07,13,Khotang,0,0,0
2020-03-07,25,Lalitpur,0,0,0
2020-03-07,37,Lamjung,0,0,0
2020-03-07,18,Mahottari,0,0,0
2020-03-07,31,Makwanpur,0,0,0
2020-03-07,41,Manang,0,0,0
2020-03-07,05,Morang,0,0,0
2020-03-07,65,Mugu,0,0,0
2020-03-07,42,Mustang,0,0,0
2020-03-07,43,Myagdi,0,0,0
2020-03-07,481,Nawalpur,0,0,0
2020-03-07,28,Nuwakot,0,0,0
2020-03-07,12,Okhaldhunga,0,0,0
2020-03-07,47,Palpa,0,0,0
2020-03-07,02,Panchthar,0,0,0
2020-03-07,482,Parasi,0,0,0
2020-03-07,44,Parbat,0,0,0
2020-03-07,34,Parsa,0,0,0
2020-03-07,52,Pyuthan,0,0,0
2020-03-07,21,Ramechhap,0,0,0
2020-03-07,29,Rasuwa,0,0,0
2020-03-07,32,Rautahat,0,0,0
2020-03-07,53,Rolpa,0,0,0
2020-03-07,49,Rupandehi,0,0,0
2020-03-07,55,Salyan,0,0,0
2020-03-07,09,Sankhuwasabha,0,0,0
2020-03-07,15,Saptari,0,0,0
2020-03-07,19,Sarlahi,0,0,0
2020-03-07,20,Sindhuli,0,0,0
2020-03-07,23,Sindhupalchok,0,0,0
2020-03-07,16,Siraha,0,0,0
2020-03-07,11,Solukhumbu,0,0,0
2020-03-07,06,Sunsari,0,0,0
2020-03-07,59,Surkhet,0,0,0
2020-03-07,39,Syangja,0,0,0
2020-03-07,38,Tanahu,0,0,0
2020-03-07,01,Taplejung,0,0,0
2020-03-07,08,Tehrathum,0,0,0
2020-03-07,14,Udayapur,0,0,0
2020-03-07,542,Western Rukum,0,0,0
2020-03-08,69,Achham,0,0,0
2020-03-08,51,Arghakhanchi,0,0,0
2020-03-08,45,Baglung,0,0,0
2020-03-08,74,Baitadi,0,0,0
2020-03-08,68,Bajhang,0,0,0
2020-03-08,67,Bajura,0,0,0
2020-03-08,57,Banke,0,0,0
2020-03-08,33,Bara,0,0,0
2020-03-08,58,Bardiya,0,0,0
2020-03-08,26,Bhaktapur,0,0,0
2020-03-08,10,Bhojpur,0,0,0
2020-03-08,35,Chitwan,0,0,0
2020-03-08,73,Dadeldhura,0,0,0
2020-03-08,60,Dailekh,0,0,0
2020-03-08,56,Dang,0,0,0
2020-03-08,75,Darchula,0,0,0
2020-03-08,30,Dhading,0,0,0
2020-03-08,07,Dhankuta,0,0,0
2020-03-08,17,Dhanusa,0,0,0
2020-03-08,22,Dolakha,0,0,0
2020-03-08,62,Dolpa,0,0,0
2020-03-08,70,Doti,0,0,0
2020-03-08,541,Eastern Rukum,0,0,0
2020-03-08,36,Gorkha,0,0,0
2020-03-08,46,Gulmi,0,0,0
2020-03-08,66,Humla,0,0,0
2020-03-08,03,Ilam,0,0,0
2020-03-08,61,Jajarkot,0,0,0
2020-03-08,04,Jhapa,0,0,0
2020-03-08,63,Jumla,0,0,0
2020-03-08,71,Kailali,0,0,0
2020-03-08,64,Kalikot,0,0,0
2020-03-08,72,Kanchanpur,0,0,0
2020-03-08,50,Kapilvastu,0,0,0
2020-03-08,40,Kaski,0,0,0
2020-03-08,27,Kathmandu,1,0,1
2020-03-08,24,Kavrepalanchowk,0,0,0
2020-03-08,13,Khotang,0,0,0
2020-03-08,25,Lalitpur,0,0,0
2020-03-08,37,Lamjung,0,0,0
2020-03-08,18,Mahottari,0,0,0
2020-03-08,31,Makwanpur,0,0,0
2020-03-08,41,Manang,0,0,0
2020-03-08,05,Morang,0,0,0
2020-03-08,65,Mugu,0,0,0
2020-03-08,42,Mustang,0,0,0
2020-03-08,43,Myagdi,0,0,0
2020-03-08,481,Nawalpur,0,0,0
2020-03-08,28,Nuwakot,0,0,0
2020-03-08,12,Okhaldhunga,0,0,0
2020-03-08,47,Palpa,0,0,0
2020-03-08,02,Panchthar,0,0,0
2020-03-08,482,Parasi,0,0,0
2020-03-08,44,Parbat,0,0,0
2020-03-08,34,Parsa,0,0,0
2020-03-08,52,Pyuthan,0,0,0
2020-03-08,21,Ramechhap,0,0,0
2020-03-08,29,Rasuwa,0,0,0
2020-03-08,32,Rautahat,0,0,0
2020-03-08,53,Rolpa,0,0,0
2020-03-08,49,Rupandehi,0,0,0
2020-03-08,55,Salyan,0,0,0
2020-03-08,09,Sankhuwasabha,0,0,0
2020-03-08,15,Saptari,0,0,0
2020-03-08,19,Sarlahi,0,0,0
2020-03-08,20,Sindhuli,0,0,0
2020-03-08,23,Sindhupalchok,0,0,0
2020-03-08,16,Siraha,0,0,0
2020-03-08,11,Solukhumbu,0,0,0
2020-03-08,06,Sunsari,0,0,0
2020-03-08,59,Surkhet,0,0,0
2020-03-08,39,Syangja,0,0,0
2020-03-08,38,Tanahu,0,0,0
2020-03-08,01,Taplejung,0,0,0
2020-03-08,08,Tehrathum,0,0,0
2020-03-08,14,Udayapur,0,0,0
2020-03-08,542,Western Rukum,0,0,0
2020-03-09,69,Achham,0,0,0
2020-03-09,51,Arghakhanchi,0,0,0
2020-03-09,45,Baglung,0,0,0
2020-03-09,74,Baitadi,0,0,0
2020-03-09,68,Bajhang,0,0,0
2020-03-09,67,Bajura,0,0,0
2020-03-09,57,Banke,0,0,0
2020-03-09,33,Bara,0,0,0
2020-03-09,58,Bardiya,0,0,0
2020-03-09,26,Bhaktapur,0,0,0
2020-03-09,10,Bhojpur,0,0,0
2020-03-09,35,Chitwan,0,0,0
2020-03-09,73,Dadeldhura,0,0,0
2020-03-09,60,Dailekh,0,0,0
2020-03-09,56,Dang,0,0,0
2020-03-09,75,Darchula,0,0,0
2020-03-09,30,Dhading,0,0,0
2020-03-09,07,Dhankuta,0,0,0
2020-03-09,17,Dhanusa,0,0,0
2020-03-09,22,Dolakha,0,0,0
2020-03-09,62,Dolpa,0,0,0
2020-03-09,70,Doti,0,0,0
2020-03-09,541,Eastern Rukum,0,0,0
2020-03-09,36,Gorkha,0,0,0
2020-03-09,46,Gulmi,0,0,0
2020-03-09,66,Humla,0,0,0
2020-03-09,03,Ilam,0,0,0
2020-03-09,61,Jajarkot,0,0,0
2020-03-09,04,Jhapa,0,0,0
2020-03-09,63,Jumla,0,0,0
2020-03-09,71,Kailali,0,0,0
2020-03-09,64,Kalikot,0,0,0
2020-03-09,72,Kanchanpur,0,0,0
2020-03-09,50,Kapilvastu,0,0,0
2020-03-09,40,Kaski,0,0,0
2020-03-09,27,Kathmandu,1,0,1
2020-03-09,24,Kavrepalanchowk,0,0,0
2020-03-09,13,Khotang,0,0,0
2020-03-09,25,Lalitpur,0,0,0
2020-03-09,37,Lamjung,0,0,0
2020-03-09,18,Mahottari,0,0,0
2020-03-09,31,Makwanpur,0,0,0
2020-03-09,41,Manang,0,0,0
2020-03-09,05,Morang,0,0,0
2020-03-09,65,Mugu,0,0,0
2020-03-09,42,Mustang,0,0,0
2020-03-09,43,Myagdi,0,0,0
2020-03-09,481,Nawalpur,0,0,0
2020-03-09,28,Nuwakot,0,0,0
2020-03-09,12,Okhaldhunga,0,0,0
2020-03-09,47,Palpa,0,0,0
2020-03-09,02,Panchthar,0,0,0
2020-03-09,482,Parasi,0,0,0
2020-03-09,44,Parbat,0,0,0
2020-03-09,34,Parsa,0,0,0
2020-03-09,52,Pyuthan,0,0,0
2020-03-09,21,Ramechhap,0,0,0
2020-03-09,29,Rasuwa,0,0,0
2020-03-09,32,Rautahat,0,0,0
2020-03-09,53,Rolpa,0,0,0
2020-03-09,49,Rupandehi,0,0,0
2020-03-09,55,Salyan,0,0,0
2020-03-09,09,Sankhuwasabha,0,0,0
2020-03-09,15,Saptari,0,0,0
2020-03-09,19,Sarlahi,0,0,0
2020-03-09,20,Sindhuli,0,0,0
2020-03-09,23,Sindhupalchok,0,0,0
2020-03-09,16,Siraha,0,0,0
2020-03-09,11,Solukhumbu,0,0,0
2020-03-09,06,Sunsari,0,0,0
2020-03-09,59,Surkhet,0,0,0
2020-03-09,39,Syangja,0,0,0
2020-03-09,38,Tanahu,0,0,0
2020-03-09,01,Taplejung,0,0,0
2020-03-09,08,Tehrathum,0,0,0
2020-03-09,14,Udayapur,0,0,0
2020-03-09,542,Western Rukum,0,0,0
2020-03-10,69,Achham,0,0,0
2020-03-10,51,Arghakhanchi,0,0,0
2020-03-10,45,Baglung,0,0,0
2020-03-10,74,Baitadi,0,0,0
2020-03-10,68,Bajhang,0,0,0
2020-03-10,67,Bajura,0,0,0
2020-03-10,57,Banke,0,0,0
2020-03-10,33,Bara,0,0,0
2020-03-10,58,Bardiya,0,0,0
2020-03-10,26,Bhaktapur,0,0,0
2020-03-10,10,Bhojpur,0,0,0
2020-03-10,35,Chitwan,0,0,0
2020-03-10,73,Dadeldhura,0,0,0
2020-03-10,60,Dailekh,0,0,0
2020-03-10,56,Dang,0,0,0
2020-03-10,75,Darchula,0,0,0
2020-03-10,30,Dhading,0,0,0
2020-03-10,07,Dhankuta,0,0,0
2020-03-10,17,Dhanusa,0,0,0
2020-03-10,22,Dolakha,0,0,0
2020-03-10,62,Dolpa,0,0,0
2020-03-10,70,Doti,0,0,0
2020-03-10,541,Eastern Rukum,0,0,0
2020-03-10,36,Gorkha,0,0,0
2020-03-10,46,Gulmi,0,0,0
2020-03-10,66,Humla,0,0,0
2020-03-10,03,Ilam,0,0,0
2020-03-10,61,Jajarkot,0,0,0
2020-03-10,04,Jhapa,0,0,0
2020-03-10,63,Jumla,0,0,0
2020-03-10,71,Kailali,0,0,0
2020-03-10,64,Kalikot,0,0,0
2020-03-10,72,Kanchanpur,0,0,0
2020-03-10,50,Kapilvastu,0,0,0
2020-03-10,40,Kaski,0,0,0
2020-03-10,27,Kathmandu,1,0,1
2020-03-10,24,Kavrepalanchowk,0,0,0
2020-03-10,13,Khotang,0,0,0
2020-03-10,25,Lalitpur,0,0,0
2020-03-10,37,Lamjung,0,0,0
2020-03-10,18,Mahottari,0,0,0
2020-03-10,31,Makwanpur,0,0,0
2020-03-10,41,Manang,0,0,0
2020-03-10,05,Morang,0,0,0
2020-03-10,65,Mugu,0,0,0
2020-03-10,42,Mustang,0,0,0
2020-03-10,43,Myagdi,0,0,0
2020-03-10,481,Nawalpur,0,0,0
2020-03-10,28,Nuwakot,0,0,0
2020-03-10,12,Okhaldhunga,0,0,0
2020-03-10,47,Palpa,0,0,0
2020-03-10,02,Panchthar,0,0,0
2020-03-10,482,Parasi,0,0,0
2020-03-10,44,Parbat,0,0,0
2020-03-10,34,Parsa,0,0,0
2020-03-10,52,Pyuthan,0,0,0
2020-03-10,21,Ramechhap,0,0,0
2020-03-10,29,Rasuwa,0,0,0
2020-03-10,32,Rautahat,0,0,0
2020-03-10,53,Rolpa,0,0,0
2020-03-10,49,Rupandehi,0,0,0
2020-03-10,55,Salyan,0,0,0
2020-03-10,09,Sankhuwasabha,0,0,0
2020-03-10,15,Saptari,0,0,0
2020-03-10,19,Sarlahi,0,0,0
2020-03-10,20,Sindhuli,0,0,0
2020-03-10,23,Sindhupalchok,0,0,0
2020-03-10,16,Siraha,0,0,0
2020-03-10,11,Solukhumbu,0,0,0
2020-03-10,06,Sunsari,0,0,0
2020-03-10,59,Surkhet,0,0,0
2020-03-10,39,Syangja,0,0,0
2020-03-10,38,Tanahu,0,0,0
2020-03-10,01,Taplejung,0,0,0
2020-03-10,08,Tehrathum,0,0,0
2020-03-10,14,Udayapur,0,0,0
2020-03-10,542,Western Rukum,0,0,0
2020-03-11,69,Achham,0,0,0
2020-03-11,51,Arghakhanchi,0,0,0
2020-03-11,45,Baglung,0,0,0
2020-03-11,74,Baitadi,0,0,0
2020-03-11,68,Bajhang,0,0,0
2020-03-11,67,Bajura,0,0,0
2020-03-11,57,Banke,0,0,0
2020-03-11,33,Bara,0,0,0
2020-03-11,58,Bardiya,0,0,0
2020-03-11,26,Bhaktapur,0,0,0
2020-03-11,10,Bhojpur,0,0,0
2020-03-11,35,Chitwan,0,0,0
2020-03-11,73,Dadeldhura,0,0,0
2020-03-11,60,Dailekh,0,0,0
2020-03-11,56,Dang,0,0,0
2020-03-11,75,Darchula,0,0,0
2020-03-11,30,Dhading,0,0,0
2020-03-11,07,Dhankuta,0,0,0
2020-03-11,17,Dhanusa,0,0,0
2020-03-11,22,Dolakha,0,0,0
2020-03-11,62,Dolpa,0,0,0
2020-03-11,70,Doti,0,0,0
2020-03-11,541,Eastern Rukum,0,0,0
2020-03-11,36,Gorkha,0,0,0
2020-03-11,46,Gulmi,0,0,0
2020-03-11,66,Humla,0,0,0
2020-03-11,03,Ilam,0,0,0
2020-03-11,61,Jajarkot,0,0,0
2020-03-11,04,Jhapa,0,0,0
2020-03-11,63,Jumla,0,0,0
2020-03-11,71,Kailali,0,0,0
2020-03-11,64,Kalikot,0,0,0
2020-03-11,72,Kanchanpur,0,0,0
2020-03-11,50,Kapilvastu,0,0,0
2020-03-11,40,Kaski,0,0,0
2020-03-11,27,Kathmandu,1,0,1
2020-03-11,24,Kavrepalanchowk,0,0,0
2020-03-11,13,Khotang,0,0,0
2020-03-11,25,Lalitpur,0,0,0
2020-03-11,37,Lamjung,0,0,0
2020-03-11,18,Mahottari,0,0,0
2020-03-11,31,Makwanpur,0,0,0
2020-03-11,41,Manang,0,0,0
2020-03-11,05,Morang,0,0,0
2020-03-11,65,Mugu,0,0,0
2020-03-11,42,Mustang,0,0,0
2020-03-11,43,Myagdi,0,0,0
2020-03-11,481,Nawalpur,0,0,0
2020-03-11,28,Nuwakot,0,0,0
2020-03-11,12,Okhaldhunga,0,0,0
2020-03-11,47,Palpa,0,0,0
2020-03-11,02,Panchthar,0,0,0
2020-03-11,482,Parasi,0,0,0
2020-03-11,44,Parbat,0,0,0
2020-03-11,34,Parsa,0,0,0
2020-03-11,52,Pyuthan,0,0,0
2020-03-11,21,Ramechhap,0,0,0
2020-03-11,29,Rasuwa,0,0,0
2020-03-11,32,Rautahat,0,0,0
2020-03-11,53,Rolpa,0,0,0
2020-03-11,49,Rupandehi,0,0,0
2020-03-11,55,Salyan,0,0,0
2020-03-11,09,Sankhuwasabha,0,0,0
2020-03-11,15,Saptari,0,0,0
2020-03-11,19,Sarlahi,0,0,0
2020-03-11,20,Sindhuli,0,0,0
2020-03-11,23,Sindhupalchok,0,0,0
2020-03-11,16,Siraha,0,0,0
2020-03-11,11,Solukhumbu,0,0,0
2020-03-11,06,Sunsari,0,0,0
2020-03-11,59,Surkhet,0,0,0
2020-03-11,39,Syangja,0,0,0
2020-03-11,38,Tanahu,0,0,0
2020-03-11,01,Taplejung,0,0,0
2020-03-11,08,Tehrathum,0,0,0
2020-03-11,14,Udayapur,0,0,0
2020-03-11,542,Western Rukum,0,0,0
2020-03-12,69,Achham,0,0,0
2020-03-12,51,Arghakhanchi,0,0,0
2020-03-12,45,Baglung,0,0,0
2020-03-12,74,Baitadi,0,0,0
2020-03-12,68,Bajhang,0,0,0
2020-03-12,67,Bajura,0,0,0
2020-03-12,57,Banke,0,0,0
2020-03-12,33,Bara,0,0,0
2020-03-12,58,Bardiya,0,0,0
2020-03-12,26,Bhaktapur,0,0,0
2020-03-12,10,Bhojpur,0,0,0
2020-03-12,35,Chitwan,0,0,0
2020-03-12,73,Dadeldhura,0,0,0
2020-03-12,60,Dailekh,0,0,0
2020-03-12,56,Dang,0,0,0
2020-03-12,75,Darchula,0,0,0
2020-03-12,30,Dhading,0,0,0
2020-03-12,07,Dhankuta,0,0,0
2020-03-12,17,Dhanusa,0,0,0
2020-03-12,22,Dolakha,0,0,0
2020-03-12,62,Dolpa,0,0,0
2020-03-12,70,Doti,0,0,0
2020-03-12,541,Eastern Rukum,0,0,0
2020-03-12,36,Gorkha,0,0,0
2020-03-12,46,Gulmi,0,0,0
2020-03-12,66,Humla,0,0,0
2020-03-12,03,Ilam,0,0,0
2020-03-12,61,Jajarkot,0,0,0
2020-03-12,04,Jhapa,0,0,0
2020-03-12,63,Jumla,0,0,0
2020-03-12,71,Kailali,0,0,0
2020-03-12,64,Kalikot,0,0,0
2020-03-12,72,Kanchanpur,0,0,0
2020-03-12,50,Kapilvastu,0,0,0
2020-03-12,40,Kaski,0,0,0
2020-03-12,27,Kathmandu,1,0,1
2020-03-12,24,Kavrepalanchowk,0,0,0
2020-03-12,13,Khotang,0,0,0
2020-03-12,25,Lalitpur,0,0,0
2020-03-12,37,Lamjung,0,0,0
2020-03-12,18,Mahottari,0,0,0
2020-03-12,31,Makwanpur,0,0,0
2020-03-12,41,Manang,0,0,0
2020-03-12,05,Morang,0,0,0
2020-03-12,65,Mugu,0,0,0
2020-03-12,42,Mustang,0,0,0
2020-03-12,43,Myagdi,0,0,0
2020-03-12,481,Nawalpur,0,0,0
2020-03-12,28,Nuwakot,0,0,0
2020-03-12,12,Okhaldhunga,0,0,0
2020-03-12,47,Palpa,0,0,0
2020-03-12,02,Panchthar,0,0,0
2020-03-12,482,Parasi,0,0,0
2020-03-12,44,Parbat,0,0,0
2020-03-12,34,Parsa,0,0,0
2020-03-12,52,Pyuthan,0,0,0
2020-03-12,21,Ramechhap,0,0,0
2020-03-12,29,Rasuwa,0,0,0
2020-03-12,32,Rautahat,0,0,0
2020-03-12,53,Rolpa,0,0,0
2020-03-12,49,Rupandehi,0,0,0
2020-03-12,55,Salyan,0,0,0
2020-03-12,09,Sankhuwasabha,0,0,0
2020-03-12,15,Saptari,0,0,0
2020-03-12,19,Sarlahi,0,0,0
2020-03-12,20,Sindhuli,0,0,0
2020-03-12,23,Sindhupalchok,0,0,0
2020-03-12,16,Siraha,0,0,0
2020-03-12,11,Solukhumbu,0,0,0
2020-03-12,06,Sunsari,0,0,0
2020-03-12,59,Surkhet,0,0,0
2020-03-12,39,Syangja,0,0,0
2020-03-12,38,Tanahu,0,0,0
2020-03-12,01,Taplejung,0,0,0
2020-03-12,08,Tehrathum,0,0,0
2020-03-12,14,Udayapur,0,0,0
2020-03-12,542,Western Rukum,0,0,0
2020-03-13,69,Achham,0,0,0
2020-03-13,51,Arghakhanchi,0,0,0
2020-03-13,45,Baglung,0,0,0
2020-03-13,74,Baitadi,0,0,0
2020-03-13,68,Bajhang,0,0,0
2020-03-13,67,Bajura,0,0,0
2020-03-13,57,Banke,0,0,0
2020-03-13,33,Bara,0,0,0
2020-03-13,58,Bardiya,0,0,0
2020-03-13,26,Bhaktapur,0,0,0
2020-03-13,10,Bhojpur,0,0,0
2020-03-13,35,Chitwan,0,0,0
2020-03-13,73,Dadeldhura,0,0,0
2020-03-13,60,Dailekh,0,0,0
2020-03-13,56,Dang,0,0,0
2020-03-13,75,Darchula,0,0,0
2020-03-13,30,Dhading,0,0,0
2020-03-13,07,Dhankuta,0,0,0
2020-03-13,17,Dhanusa,0,0,0
2020-03-13,22,Dolakha,0,0,0
2020-03-13,62,Dolpa,0,0,0
2020-03-13,70,Doti,0,0,0
2020-03-13,541,Eastern Rukum,0,0,0
2020-03-13,36,Gorkha,0,0,0
2020-03-13,46,Gulmi,0,0,0
2020-03-13,66,Humla,0,0,0
2020-03-13,03,Ilam,0,0,0
2020-03-13,61,Jajarkot,0,0,0
2020-03-13,04,Jhapa,0,0,0
2020-03-13,63,Jumla,0,0,0
2020-03-13,71,Kailali,0,0,0
2020-03-13,64,Kalikot,0,0,0
2020-03-13,72,Kanchanpur,0,0,0
2020-03-13,50,Kapilvastu,0,0,0
2020-03-13,40,Kaski,0,0,0
2020-03-13,27,Kathmandu,1,0,1
2020-03-13,24,Kavrepalanchowk,0,0,0
2020-03-13,13,Khotang,0,0,0
2020-03-13,25,Lalitpur,0,0,0
2020-03-13,37,Lamjung,0,0,0
2020-03-13,18,Mahottari,0,0,0
2020-03-13,31,Makwanpur,0,0,0
2020-03-13,41,Manang,0,0,0
2020-03-13,05,Morang,0,0,0
2020-03-13,65,Mugu,0,0,0
2020-03-13,42,Mustang,0,0,0
2020-03-13,43,Myagdi,0,0,0
2020-03-13,481,Nawalpur,0,0,0
2020-03-13,28,Nuwakot,0,0,0
2020-03-13,12,Okhaldhunga,0,0,0
2020-03-13,47,Palpa,0,0,0
2020-03-13,02,Panchthar,0,0,0
2020-03-13,482,Parasi,0,0,0
2020-03-13,44,Parbat,0,0,0
2020-03-13,34,Parsa,0,0,0
2020-03-13,52,Pyuthan,0,0,0
2020-03-13,21,Ramechhap,0,0,0
2020-03-13,29,Rasuwa,0,0,0
2020-03-13,32,Rautahat,0,0,0
2020-03-13,53,Rolpa,0,0,0
2020-03-13,49,Rupandehi,0,0,0
2020-03-13,55,Salyan,0,0,0
2020-03-13,09,Sankhuwasabha,0,0,0
2020-03-13,15,Saptari,0,0,0
2020-03-13,19,Sarlahi,0,0,0
2020-03-13,20,Sindhuli,0,0,0
2020-03-13,23,Sindhupalchok,0,0,0
2020-03-13,16,Siraha,0,0,0
2020-03-13,11,Solukhumbu,0,0,0
2020-03-13,06,Sunsari,0,0,0
2020-03-13,59,Surkhet,0,0,0
2020-03-13,39,Syangja,0,0,0
2020-03-13,38,Tanahu,0,0,0
2020-03-13,01,Taplejung,0,0,0
2020-03-13,08,Tehrathum,0,0,0
2020-03-13,14,Udayapur,0,0,0
2020-03-13,542,Western Rukum,0,0,0
2020-03-14,69,Achham,0,0,0
2020-03-14,51,Arghakhanchi,0,0,0
2020-03-14,45,Baglung,0,0,0
2020-03-14,74,Baitadi,0,0,0
2020-03-14,68,Bajhang,0,0,0
2020-03-14,67,Bajura,0,0,0
2020-03-14,57,Banke,0,0,0
2020-03-14,33,Bara,0,0,0
2020-03-14,58,Bardiya,0,0,0
2020-03-14,26,Bhaktapur,0,0,0
2020-03-14,10,Bhojpur,0,0,0
2020-03-14,35,Chitwan,0,0,0
2020-03-14,73,Dadeldhura,0,0,0
2020-03-14,60,Dailekh,0,0,0
2020-03-14,56,Dang,0,0,0
2020-03-14,75,Darchula,0,0,0
2020-03-14,30,Dhading,0,0,0
2020-03-14,07,Dhankuta,0,0,0
2020-03-14,17,Dhanusa,0,0,0
2020-03-14,22,Dolakha,0,0,0
2020-03-14,62,Dolpa,0,0,0
2020-03-14,70,Doti,0,0,0
2020-03-14,541,Eastern Rukum,0,0,0
2020-03-14,36,Gorkha,0,0,0
2020-03-14,46,Gulmi,0,0,0
2020-03-14,66,Humla,0,0,0
2020-03-14,03,Ilam,0,0,0
2020-03-14,61,Jajarkot,0,0,0
2020-03-14,04,Jhapa,0,0,0
2020-03-14,63,Jumla,0,0,0
2020-03-14,71,Kailali,0,0,0
2020-03-14,64,Kalikot,0,0,0
2020-03-14,72,Kanchanpur,0,0,0
2020-03-14,50,Kapilvastu,0,0,0
2020-03-14,40,Kaski,0,0,0
2020-03-14,27,Kathmandu,1,0,1
2020-03-14,24,Kavrepalanchowk,0,0,0
2020-03-14,13,Khotang,0,0,0
2020-03-14,25,Lalitpur,0,0,0
2020-03-14,37,Lamjung,0,0,0
2020-03-14,18,Mahottari,0,0,0
2020-03-14,31,Makwanpur,0,0,0
2020-03-14,41,Manang,0,0,0
2020-03-14,05,Morang,0,0,0
2020-03-14,65,Mugu,0,0,0
2020-03-14,42,Mustang,0,0,0
2020-03-14,43,Myagdi,0,0,0
2020-03-14,481,Nawalpur,0,0,0
2020-03-14,28,Nuwakot,0,0,0
2020-03-14,12,Okhaldhunga,0,0,0
2020-03-14,47,Palpa,0,0,0
2020-03-14,02,Panchthar,0,0,0
2020-03-14,482,Parasi,0,0,0
2020-03-14,44,Parbat,0,0,0
2020-03-14,34,Parsa,0,0,0
2020-03-14,52,Pyuthan,0,0,0
2020-03-14,21,Ramechhap,0,0,0
2020-03-14,29,Rasuwa,0,0,0
2020-03-14,32,Rautahat,0,0,0
2020-03-14,53,Rolpa,0,0,0
2020-03-14,49,Rupandehi,0,0,0
2020-03-14,55,Salyan,0,0,0
2020-03-14,09,Sankhuwasabha,0,0,0
2020-03-14,15,Saptari,0,0,0
2020-03-14,19,Sarlahi,0,0,0
2020-03-14,20,Sindhuli,0,0,0
2020-03-14,23,Sindhupalchok,0,0,0
2020-03-14,16,Siraha,0,0,0
2020-03-14,11,Solukhumbu,0,0,0
2020-03-14,06,Sunsari,0,0,0
2020-03-14,59,Surkhet,0,0,0
2020-03-14,39,Syangja,0,0,0
2020-03-14,38,Tanahu,0,0,0
2020-03-14,01,Taplejung,0,0,0
2020-03-14,08,Tehrathum,0,0,0
2020-03-14,14,Udayapur,0,0,0
2020-03-14,542,Western Rukum,0,0,0
2020-03-15,69,Achham,0,0,0
2020-03-15,51,Arghakhanchi,0,0,0
2020-03-15,45,Baglung,0,0,0
2020-03-15,74,Baitadi,0,0,0
2020-03-15,68,Bajhang,0,0,0
2020-03-15,67,Bajura,0,0,0
2020-03-15,57,Banke,0,0,0
2020-03-15,33,Bara,0,0,0
2020-03-15,58,Bardiya,0,0,0
2020-03-15,26,Bhaktapur,0,0,0
2020-03-15,10,Bhojpur,0,0,0
2020-03-15,35,Chitwan,0,0,0
2020-03-15,73,Dadeldhura,0,0,0
2020-03-15,60,Dailekh,0,0,0
2020-03-15,56,Dang,0,0,0
2020-03-15,75,Darchula,0,0,0
2020-03-15,30,Dhading,0,0,0
2020-03-15,07,Dhankuta,0,0,0
2020-03-15,17,Dhanusa,0,0,0
2020-03-15,22,Dolakha,0,0,0
2020-03-15,62,Dolpa,0,0,0
2020-03-15,70,Doti,0,0,0
2020-03-15,541,Eastern Rukum,0,0,0
2020-03-15,36,Gorkha,0,0,0
2020-03-15,46,Gulmi,0,0,0
2020-03-15,66,Humla,0,0,0
2020-03-15,03,Ilam,0,0,0
2020-03-15,61,Jajarkot,0,0,0
2020-03-15,04,Jhapa,0,0,0
2020-03-15,63,Jumla,0,0,0
2020-03-15,71,Kailali,0,0,0
2020-03-15,64,Kalikot,0,0,0
2020-03-15,72,Kanchanpur,0,0,0
2020-03-15,50,Kapilvastu,0,0,0
2020-03-15,40,Kaski,0,0,0
2020-03-15,27,Kathmandu,1,0,1
2020-03-15,24,Kavrepalanchowk,0,0,0
2020-03-15,13,Khotang,0,0,0
2020-03-15,25,Lalitpur,0,0,0
2020-03-15,37,Lamjung,0,0,0
2020-03-15,18,Mahottari,0,0,0
2020-03-15,31,Makwanpur,0,0,0
2020-03-15,41,Manang,0,0,0
2020-03-15,05,Morang,0,0,0
2020-03-15,65,Mugu,0,0,0
2020-03-15,42,Mustang,0,0,0
2020-03-15,43,Myagdi,0,0,0
2020-03-15,481,Nawalpur,0,0,0
2020-03-15,28,Nuwakot,0,0,0
2020-03-15,12,Okhaldhunga,0,0,0
2020-03-15,47,Palpa,0,0,0
2020-03-15,02,Panchthar,0,0,0
2020-03-15,482,Parasi,0,0,0
2020-03-15,44,Parbat,0,0,0
2020-03-15,34,Parsa,0,0,0
2020-03-15,52,Pyuthan,0,0,0
2020-03-15,21,Ramechhap,0,0,0
2020-03-15,29,Rasuwa,0,0,0
2020-03-15,32,Rautahat,0,0,0
2020-03-15,53,Rolpa,0,0,0
2020-03-15,49,Rupandehi,0,0,0
2020-03-15,55,Salyan,0,0,0
2020-03-15,09,Sankhuwasabha,0,0,0
2020-03-15,15,Saptari,0,0,0
2020-03-15,19,Sarlahi,0,0,0
2020-03-15,20,Sindhuli,0,0,0
2020-03-15,23,Sindhupalchok,0,0,0
2020-03-15,16,Siraha,0,0,0
2020-03-15,11,Solukhumbu,0,0,0
2020-03-15,06,Sunsari,0,0,0
2020-03-15,59,Surkhet,0,0,0
2020-03-15,39,Syangja,0,0,0
2020-03-15,38,Tanahu,0,0,0
2020-03-15,01,Taplejung,0,0,0
2020-03-15,08,Tehrathum,0,0,0
2020-03-15,14,Udayapur,0,0,0
2020-03-15,542,Western Rukum,0,0,0
2020-03-16,69,Achham,0,0,0
